place_name,rating,shop_type,sentence,TargetAspect,sentiment,is_synthetic,prob_negative,prob_neutral,prob_positive,predicted_label,margin
Cafe Basilico,4,coffee,One of the coffee shops we could bring our guests to because of the nice ambiance and food.,Ambiance and Atmosphere,,False,0.39363518,0.21724983,0.38911498,NEGATIVE,0.0045202076
STASH Coffee Co.,5,coffee,Stash has a peaceful ambiance.,Ambiance and Atmosphere,,False,0.3941481,0.2071765,0.39867544,POSITIVE,0.0045273304
Daleachious Cafe - Lanang Branch,5,matcha,The ambiance and atmosphere of the place was tranquil and relaxing.,Ambiance and Atmosphere,,False,0.39675486,0.2019594,0.4012857,POSITIVE,0.004530847
Fourth Street Cafe,4,coffee,Price experience score (pes) 7/10 Take out place service ok Coffee good Shop nice Price good,Product Quality,,False,0.38573316,0.22400264,0.39026415,POSITIVE,0.004530996
Starbucks Damosa IT Park Drive-Thru,5,coffee,"The moment I walked in, the atmosphere felt inviting and calm.",Ambiance and Atmosphere,,False,0.40321258,0.1981076,0.3986798,NEGATIVE,0.004532784
LASA DAVAO,5,coffee,"During the day, it's perfect for working or casual meetups, offering quality coffee and a relaxed atmosphere.",Ambiance and Atmosphere,,False,0.399175,0.20618457,0.39464045,NEGATIVE,0.0045345426
One Corner Coffee Lifestyle and Beyond,5,coffee,"The ambiance, the vibe everything was awesome.",Ambiance and Atmosphere,,False,0.39839065,0.19868106,0.40292826,POSITIVE,0.004537612
Café Prelaya by The Joaquins’ Cheesecakes,5,coffee,"Plus great ambiance, perfect for fam and friends bonding.",Ambiance and Atmosphere,,False,0.4025522,0.19944447,0.3980033,NEGATIVE,0.0045488775
Whisk Davao Matcha,5,matcha,"He truly went above and beyond by introducing and serving me a variety of matcha-based coffee drinks, each one with its own festive and unique character.",Product Quality,,False,0.389207,0.22613513,0.38465786,NEGATIVE,0.0045491457
Anniepie,3,coffee,Their cinnamon bread also leans more like a soft pandesal–briochy bun topped with cream cinnamon sauce and chocolate chips rather than the usual cinnamon roll type.,Product Quality,,False,0.38467023,0.23520976,0.3801201,NEGATIVE,0.004550129
Glasshouse Coffee,5,coffee,Quiet and peaceful pa!,Ambiance and Atmosphere,,False,0.39526972,0.20490827,0.399822,POSITIVE,0.004552275
Café de Vivré,5,coffee,Stepping into Café de Vivré felt like discovering a quiet sanctuary in the middle of a busy day.,Ambiance and Atmosphere,,False,0.3917577,0.22103824,0.38720405,NEGATIVE,0.004553646
Black Scoop Cafe Matina,4,coffee,Pretty cool atmosphere,Ambiance and Atmosphere,,False,0.39389208,0.21677424,0.38933367,NEGATIVE,0.004558414
Cafe Demitasse,4,coffee,Good food and ambiance  beaming_face_with_smiling_eyes  …,Ambiance and Atmosphere,,False,0.3924475,0.21966778,0.38788468,NEGATIVE,0.004562825
Starbucks - SM Lanang,4,coffee,"While the location and ambiance are unique to this branch, the food and drink options are a familiar comfort for any Starbucks enthusiast.",Ambiance and Atmosphere,,False,0.3958223,0.21291865,0.39125904,NEGATIVE,0.004563242
The Coffee Bar at GMall of Davao,5,coffee,"Overall, it's a reliable go-to spot for good food, a nice atmosphere, and a comfortable space to unwind or be productive.",Ambiance and Atmosphere,,False,0.4030668,0.19842993,0.3985033,NEGATIVE,0.0045635104
Green Coffee - Marfori,5,coffee,Nice place to chill and viit,Ambiance and Atmosphere,,False,0.3918439,0.2208882,0.38726792,NEGATIVE,0.004575968
AtCurbside,5,coffee,Curbside Coffee is a hidden gem that brings convenience and quality together.,Product Quality,,False,0.3901402,0.22430506,0.3855548,NEGATIVE,0.004585415
Café de Vivré,5,coffee,"EVERYTHING IS GREAAAT I LOVED ITT, THE FOOD THE SERVICE AND ALSO THE ATMOSPHERE IS SOOO GREAAAT AND GOOD ILL DEFINITELY GONNA RECOMMEND THIS TO EVERYONE I KNOW 108389291/109393838",Product Quality,,False,0.39018762,0.22421491,0.38559744,NEGATIVE,0.0045901835
Knto Cinco - Puan Branch,4,coffee,"The raw, unfinished, neutral color and natural texture of cement together with the music choice converted the whole feel of the café.",Ambiance and Atmosphere,,False,0.38843504,0.2185397,0.39302528,POSITIVE,0.004590243
Fourth Street Cafe,5,coffee,Learn 'coffee science' and the art of preparing specialty coffee at Fourth Street Cafe with the owner himself JB Herrera.,Product Quality,,False,0.3860231,0.23255281,0.38142404,NEGATIVE,0.0045990646
Lara Mia Café & Bistro,5,coffee,"Lara Mia has the look, feel and taste of a Bistro that could be found in Italy or some other European country.",Product Quality,,False,0.38907862,0.22644407,0.3844774,NEGATIVE,0.0046012104
Kafih - Davao,5,coffee,food has big portion and taste good,Product Quality,,False,0.38705337,0.23050734,0.3824393,NEGATIVE,0.004614085
The Coffee Bar at GMall of Davao,5,coffee,I really like the ambiance and especially the scenery of mountains.,Ambiance and Atmosphere,,False,0.38769776,0.21998498,0.39231732,POSITIVE,0.0046195686
Palps Cafe,5,coffee,"The coffee is comforting, warm, and has a unique flavor that sets it apart from the rest.",Product Quality,,False,0.3901965,0.22423126,0.3855722,NEGATIVE,0.004624307
The Crazy Bite Co. Sky Cafe,5,coffee,"But still, a very chill and great experience!""",Ambiance and Atmosphere,,False,0.388974,0.2174238,0.39360222,POSITIVE,0.0046282113
Poblacion Brews,1,coffee,Super saba sa gawas unya bati pag soundproofing sa shop.,Ambiance and Atmosphere,,True,0.3906899,0.22325094,0.3860591,NEGATIVE,0.004630804
JH Garden Cafe and Restaurant Matina,5,coffee,"Soft lighting, comfortable seating, and natural wood elements create an inviting space that's perfect for everything from casual hangouts to special celebrations.",Facilities and Amenities,,False,0.39162973,0.22137427,0.38699597,NEGATIVE,0.0046337545
Kapenato,4,coffee,Good ambiance and well-designed space.,Ambiance and Atmosphere,,False,0.39804912,0.19926198,0.40268886,POSITIVE,0.0046397448
Baristro DVO,4,matcha,The atmosphere of the place is great for …,Ambiance and Atmosphere,,False,0.38659883,0.22215533,0.39124584,POSITIVE,0.0046470165
Paramount Coffee Crocodile Park Davao,4,coffee,Coffee was good and great outdoor place to chill.,Ambiance and Atmosphere,,False,0.40274453,0.1991604,0.398095,NEGATIVE,0.00464952
The Matcha Tokyo - SM Davao,5,matcha,The whole aesthetic of the place totally matches my vibe.,Ambiance and Atmosphere,,False,0.38765815,0.22003281,0.39230907,POSITIVE,0.0046509206
Isolate Coffee Shop,5,coffee,"The atmosphere is warm and inviting, making it a great place to relax or catch up with friends.",Ambiance and Atmosphere,,False,0.40016583,0.20432383,0.39551035,NEGATIVE,0.0046554804
Isem Cafe,5,coffee,"The Dirty Horchata gives a perfect combination of cinnamon, roasted rice and coffee!",Product Quality,,False,0.3879088,0.2288404,0.3832508,NEGATIVE,0.004657984
Wild Zebra Coffee,5,coffee,"The place has also cosy atmosphere, a must visit!",Ambiance and Atmosphere,,False,0.41044033,0.18377905,0.40578064,NEGATIVE,0.0046596825
JH Garden Cafe and Restaurant Matina,5,coffee,"love the food , the smiling face of the staff specially the ambiance of the nature",Customer Service,,False,0.3924487,0.21976243,0.3877889,NEGATIVE,0.0046598017
PICKUP COFFEE - Caltex Ecoland,5,coffee,Pickup Coffee CALTEX ECOLAND  star  star  star  star  star  My favorite coffee chain!,Product Quality,,False,0.3806889,0.23394899,0.3853621,POSITIVE,0.004673183
Café Joa,2,coffee,Place gave a typical cafe vibe.,Ambiance and Atmosphere,,False,0.40332434,0.19802697,0.3986487,NEGATIVE,0.0046756268
The Matcha Tokyo - Azuela High Street,4,matcha,"The flavor was rich, earthy, and noticeably more authentic than the average café matcha latte, with a pleasant umami depth and just the right level of sweetness.",Product Quality,,False,0.3928887,0.2189022,0.38820913,NEGATIVE,0.0046795607
Dear Joe Frontera,5,coffee,Good qualitu coffee and smoothies.,Product Quality,,False,0.3938627,0.21696088,0.38917646,NEGATIVE,0.0046862364
Habitat Coffee - Tionko Branch,5,coffee,The drinks are also sooo good 10/10  fire,Product Quality,,False,0.39138424,0.22191955,0.38669622,NEGATIVE,0.0046880245
Paramount Coffee - Twin Palms,4,coffee,The design is modern and have good ambiance.,Ambiance and Atmosphere,,False,0.39254454,0.2102147,0.39724073,POSITIVE,0.0046961904
The Coffee Bar at GMall of Davao,5,coffee,The place has a really cool vibe.,Ambiance and Atmosphere,,False,0.4029629,0.19877705,0.39826012,NEGATIVE,0.0047027767
REVEL by Confex,5,coffee,love the holiday vibe  Christmas_tree,Ambiance and Atmosphere,,False,0.38568544,0.2239183,0.39039633,POSITIVE,0.004710883
Dear Joe Frontera,5,coffee,Naa pod plants which make the atmosphere feel like you are in a jungle or close to nature.,Store Operations and Accessibility,,False,0.38827744,0.22815703,0.3835656,NEGATIVE,0.0047118366
The Crazy Bite Co. Sky Cafe,5,coffee,Any ages will enjoy their food and place!,Product Quality,,False,0.39680195,0.21110916,0.39208892,NEGATIVE,0.0047130287
KISOM Atelier,5,matcha,Very chill vibe too.,Ambiance and Atmosphere,,False,0.40021947,0.20427762,0.39550292,NEGATIVE,0.0047165453
Steep Kohi,5,coffee,This little matcha haven offers a delightful experience for matcha enthusiasts.,Product Quality,,False,0.39143884,0.22184357,0.38671762,NEGATIVE,0.0047212243
Lara Mia Café & Bistro,4,coffee,Take a shot in their coffee after your meal and of course their gelato ice cream!,Product Quality,,False,0.3879333,0.22885653,0.38321015,NEGATIVE,0.0047231615
The Coffee Bar at GMall of Davao,4,coffee,The ambiance is great for studying and working.,Ambiance and Atmosphere,,False,0.38947794,0.21631208,0.39420995,POSITIVE,0.0047320127
Karlo's Gourmet & Coffee,4,coffee,durian coffee one of my fave here,Product Quality,,False,0.38740367,0.22992618,0.3826702,NEGATIVE,0.004733473
Coffee at Yellow Hauz,4,coffee,good customer service delicious food and dami options nice ung place,Product Quality,,False,0.39191273,0.22090815,0.38717917,NEGATIVE,0.0047335625
Green Coffee - Marfori,2,coffee,The taste of coffee lacks emotion and passion.,Product Quality,,False,0.39002436,0.22469838,0.38527733,NEGATIVE,0.004747033
Karlo's Gourmet & Coffee,4,coffee,Serving you home grown coffee of Davao and the best tasting strawberry shake!,Product Quality,,False,0.38849127,0.22776799,0.38374078,NEGATIVE,0.00475049
Cafe Gervacios - Pastry and Coffee in Davao City,5,coffee,"Overall, the coffee, the food and the atmosphere are fantastic.",Ambiance and Atmosphere,,False,0.39848697,0.19826259,0.40325046,POSITIVE,0.004763484
Cafe Gervacios - Pastry and Coffee in Davao City,5,coffee,Exquisite coffee Kouign-amman perhaps one of the best pastries I have ever eaten.,Product Quality,,False,0.38887122,0.22703415,0.38409463,NEGATIVE,0.004776597
Space-Arabica,5,coffee,"However, the atmosphere is decent for working on a laptop.",Ambiance and Atmosphere,,False,0.39847758,0.20782413,0.39369828,NEGATIVE,0.004779309
STASH Coffee Co.,5,coffee,Good food good ambience and it was very cozy 10/10,Product Quality,,False,0.39663148,0.21151678,0.39185175,NEGATIVE,0.0047797263
Wood and Coffee Davao,4,coffee,"The overall aesthetic of the place was impressive, as expected from a design by an artist.",Ambiance and Atmosphere,,False,0.40504828,0.19468497,0.40026677,NEGATIVE,0.0047815144
The Coffee Bar at GMall of Davao,5,coffee,i like the vibe and atmosphere in this coffee shop,Ambiance and Atmosphere,,False,0.38413492,0.22694476,0.38892034,POSITIVE,0.0047854185
Steep Kohi,5,coffee,The Baristas/Owners are knowledgeable enough to share which specialty coffee and matcha are right for you specially for a first timer.,Product Quality,,False,0.38842434,0.22794247,0.38363317,NEGATIVE,0.0047911704
Coffee Project Mintal,4,coffee,"Good food, aesthetic place  star-struck",Product Quality,,False,0.4001422,0.20452283,0.39533496,NEGATIVE,0.004807234
Hygge Coffee,5,coffee,The barista Fast service and suggest the best coffee,Product Quality,,False,0.38796455,0.22887923,0.38315624,NEGATIVE,0.0048083067
Ka Paeng Coffee,5,coffee,Its cozy atmosphere and great variety of drinks never fail to taste amazing!,Ambiance and Atmosphere,,False,0.39550212,0.21380436,0.39069355,NEGATIVE,0.004808575
Coffee By The Way,5,coffee,"Coffee By The Way is not just a coffee shop; it's a serene escape into nature, offering an unparalleled coffee experience that seamlessly blends quality brews with a refreshing natural ambiance.",Product Quality,,False,0.3920023,0.22081162,0.38718614,NEGATIVE,0.0048161745
Craft Coffee & Roastery,5,coffee,THE ONLY YUMMY COFFEE IN MINTAL,Product Quality,,False,0.3874114,0.22999896,0.3825897,NEGATIVE,0.004821688
JH Garden Cafe and Restaurant Matina,5,coffee,The café's strong connection to nature is evident in every corner.,Facilities and Amenities,,False,0.3923275,0.22016972,0.38750285,NEGATIVE,0.0048246384
BRGR Alley Café,5,coffee,"great service, great ambiance, and great service",Ambiance and Atmosphere,,False,0.4264826,0.15186216,0.42165527,NEGATIVE,0.0048273206
olo. Coffee And Concepts,5,coffee,A gem in Davao City and a must-visit for coffee lovers  white_heart  hot_beverage,Product Quality,,False,0.39018804,0.22445652,0.38535547,NEGATIVE,0.004832566
Whisk Davao Matcha,5,matcha,Enjoying…… coffee and matcha  smiling_face_with_sunglasses  …,Product Quality,,False,0.38647056,0.23189877,0.38163066,NEGATIVE,0.004839897
Matcha Ureshi Bar,5,matcha,"good ambiance, good matcha & good service",Ambiance and Atmosphere,,False,0.4038456,0.19715925,0.39899516,NEGATIVE,0.004850447
Matcha Ureshi Bar,5,matcha,"good ambiance, good matcha & good service",Ambiance and Atmosphere,,False,0.4038456,0.19715925,0.39899516,NEGATIVE,0.004850447
Cafe Gervacios - Pastry and Coffee in Davao City,5,coffee,Nice branch Great food friendly staff the place is Brand New and has great ambience,Customer Service,,False,0.39515954,0.2145341,0.3903063,NEGATIVE,0.0048532486
Purge Coffee Roaster,5,coffee,"Delicious pancakes, cozy ambiance.",Ambiance and Atmosphere,,False,0.40972537,0.18540436,0.40487024,NEGATIVE,0.004855126
Paramount Coffee Crocodile Park Davao,5,coffee,Shabu shabu food was delicouse and fresh,Product Quality,,False,0.39133927,0.22219431,0.38646632,NEGATIVE,0.004872948
Purge Coffee Roaster,5,coffee,"This shop is more coffee centric, small space, intimate and modern atmosphere with friendly unassuming baristas who let their coffee nad the quality of the experience they offer speak for itself.",Product Quality,,False,0.39076817,0.22333942,0.38589242,NEGATIVE,0.0048757493
Paramount Coffee Crocodile Park Davao,5,coffee,Good food and Good atmosphere  red_heart  red_heart  red_heart,Product Quality,,False,0.38885605,0.22716753,0.38397643,NEGATIVE,0.0048796237
Hid'n Coffee,5,coffee,The vibe is great.,Ambiance and Atmosphere,,False,0.398584,0.20771593,0.39370003,NEGATIVE,0.004883975
Annipie @ The Farm,5,coffee,The ambiance is good and is of good service to customers.,Ambiance and Atmosphere,,False,0.40973592,0.18541497,0.40484908,NEGATIVE,0.004886836
The Coffee Bar at GMall of Davao,5,coffee,Big space good ambiance and smell good.,Ambiance and Atmosphere,,False,0.3947003,0.20571192,0.39958778,POSITIVE,0.0048874915
The Limestone Brew,5,coffee,A high end coffee and diner in the  red_heart  of Samal with WiFi,Product Quality,,False,0.38812304,0.22864333,0.38323364,NEGATIVE,0.004889399
Annipie,5,coffee,I love the coffee and blueberry cheese cake muffin,Product Quality,,False,0.38574237,0.23341478,0.38084286,NEGATIVE,0.004899502
Midnights Cafe,5,coffee,The atmosphere is cozy and the place is well-lit.,Ambiance and Atmosphere,,False,0.41161555,0.18166943,0.40671495,NEGATIVE,0.0049006045
The Yolk Society,4,coffee,Aesthetic place and very chill.,Ambiance and Atmosphere,,False,0.40789068,0.18912892,0.4029804,NEGATIVE,0.0049102902
AtCurbside,5,coffee,"best Spanish Cold Brew ever, actually best coffee in town",Product Quality,,False,0.38916475,0.22659466,0.38424066,NEGATIVE,0.0049240887
Whisk Davao Matcha,5,matcha,"Great place, peaceful vibe.",Ambiance and Atmosphere,,False,0.43462673,0.1356721,0.42970112,NEGATIVE,0.0049256086
Matcha Ureshi Bar,5,matcha,Very aesthetic and taste so good smiling_face_with_hearts,Product Quality,,False,0.38880637,0.22731513,0.3838785,NEGATIVE,0.0049278736
STASH Coffee Co.,5,coffee,Stash has good parking space and tidy comfort room.,Facilities and Amenities,,False,0.3934983,0.21793157,0.38857004,NEGATIVE,0.004928261
MANU Coffee,5,coffee,Liked the ambiance and so cozy vibrant atmosphere when it comes to coffee their best seller on classic menu is: orange americano and spanish latte.,Product Quality,,False,0.38936073,0.22621012,0.3844291,NEGATIVE,0.0049316287
Purge Coffee Roaster,5,coffee,"Great filtered coffee with options, delicious waffle!",Product Quality,,False,0.3940059,0.2169228,0.38907126,NEGATIVE,0.0049346387
Starbucks,4,coffee,Chemex coffee for less than 200?,Product Quality,,False,0.38685176,0.23123142,0.3819169,NEGATIVE,0.0049348474
"The Coffee Bar, Gaisano Mall of Toril",5,coffee,"The best coffee in town, love the Spanish coffee",Product Quality,,False,0.3891052,0.22672467,0.38417014,NEGATIVE,0.004935056
