place_name,rating,shop_type,sentence,TargetAspect,sentiment,is_synthetic,annotator_1,annotator_2,annotator_3,annotator_4,ground_truth,vote_breakdown,is_tie
Ecoland Coffee Co,2,coffee,Gamay ug serving for a very expensive price tag.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Obrero,1,coffee,Mura mag ginto ang presyo sa ila drinks.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Matina,1,matcha,Overpriced matcha drinks that taste like pure milk.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ecoland Coffee Co,1,coffee,They charge too much for basic iced coffee.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Buhangin Brew,1,coffee,Overpriced kaayo ilang cakes tapos dry na.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Lanang Matcha House,1,matcha,I feel like it's overpriced for a simple matcha latte.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Lanang Matcha House,2,matcha,Price is too high for a normal tasting matcha.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Torres Brews,1,coffee,Prices are exorbitant for such a small serving.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Lanang Matcha House,1,matcha,Sayang ang kwarta dili worth it ilang food.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Matina,2,matcha,Very small serving for an expensive matcha drink.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Torres Brews,1,coffee,Super pricey tapos dili sad kaayo lami ila drinks.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Lanang Matcha House,1,matcha,Mahal kaayo ang matcha nila compared sa uban.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Roxas Beans,1,coffee,"Dili worth it, I'd rather buy coffee somewhere else.",Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Obrero,2,coffee,Gamay ra kaayo ang food for its expensive price.,Price and Value,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Bean Route Davao,1,coffee and matcha,"Walay proper waiting area, magtindog na lang mi outside sa init while naghulat.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Ma-a Coffee Stop,1,matcha,Grabe ka lisod ma access ang loob kay naka barricade ang entrance due sa repair.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Lokal,2,matcha,Sobra ka lisod ma access ang building kay walay tricycle nga mag agi didto.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Panabo Road,1,coffee,Sobra ka lisod ma locate ang entrance kay wala silay clear signage sa gawas.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Sinabuyan,1,coffee and matcha,"Naa daw sila 24 hours pero nag close na sila alas 9pm, misinformation jud.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Sinabuyan,2,matcha,"Lisod maka park kay one way lang ang dalan, mag circle circle pa ko.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Buhangin Bean House,2,coffee,"Sobra ka lisod ang signal sa wifi bisan naa ka duol sa router, permi disconnect.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Sagrada Coffee Nook,2,coffee and matcha,"Wala silay proper lighting sa parking area, delikado mag park pag gabii na.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Bankerohan Brew,1,coffee,"Wala silay ramp o elevator, pure stairs lang gikan sa ground papunta sa second floor.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brew Society Davao,1,coffee,"Layo kaayo ang nearest jeepney stop, mag lakaw pa ka og pito ka minuto.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,1,coffee,"Steep kaayo ang hagdan padulong sa 2nd floor, walay elevator para sa PWD.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Roxas Ave Roastery,1,coffee,Sobra ka layo padulong sa pinaka duol nga public transport para sa store nga ni.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Davao Doi Coffee,2,matcha,"Wala nay parking area since gi construction, sobra ka lisod mag park karon.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Roxas Ave Roastery,2,matcha,"Naabot ko alas 3 tapos sarado na, sa Google Maps until 6pm man unta.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Lanang Latte Bar,2,coffee and matcha,Grabe kalisod ang pag park sa evening kay walay light sa parking area.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Malagos Roasters,2,coffee,Naay sign nga free parking pero pag adto nako naay charge na diay.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Malagos Roasters,1,matcha,Grabe ka daghan mag order pero isa ra ka staff naka duty sa buong shift.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Milk Bar,1,coffee and matcha,"Walay bisan unsang aircon nga gana, sobra ka init sulod bisan naay AC unit.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Leaf Matcha Bar,2,coffee,"Wala silay parking guard, mag guess na lang ka kung safe ba ipark diri sakyanan.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Ihaw-Ihaw,1,coffee,"Naay isa lang ka toilet para sa buong store, sobra ka daghan naghulat.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Habagat,2,coffee,"Wala jud signage sa gawas, nasagpa mi og layo kay wala nakit-an ang entrance.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Muna,2,coffee,Wala jud sila mag update sa holiday schedule nila sa social media.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kapehan sa Kalinaw,1,coffee,"Grabe ka layo sa main road, walay tricycle nga moadto direkta didto.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Whisk Matcha House,1,coffee,Naay sign nga open 24/7 pero pag alas 11pm sarado na diay ang gate.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Ilang-Ilang,2,matcha,Two hours ang byahe para lang makita nga closed diay for maintenance.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Catalunan Cafe Stop,1,coffee and matcha,Grabe kalisod ang pag adto kay walay proper street light sa gawas panahon sa gabii.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,2,coffee and matcha,"Sarado sila without notice, nakaabot ra mi para ma disappoint.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Tugbok Brew House,1,coffee and matcha,"Sarado diay sila sa Sunday, wala pa jud updated sa Google Maps nila.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Agdao,2,matcha,Naay app booking sila pero wala man diay ni sync sa actual availability.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brewpoint Davao,1,coffee and matcha,"Grabe ka gamay ang parking, isa lang ka sakyanan ang ka fit sa entire lot.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Bar 88,1,coffee,"Sobra ka layo ang backup parking, mag lakaw pa ka og lima ka minuto sa main road.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Catalunan Cafe Stop,1,coffee,Sobra ka init sa sulod kay naa lang isa ka aircon unit para sa buong store.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Bar 88,1,matcha,"Sobra kadaghan tao, walay number system so kalibog kung sino nag una.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Kadayawan,2,coffee,"Gi book namo ang table pero pag abot namo wala pa sila nag prepare, wait pa jud.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Toril,1,coffee and matcha,"Wala silay signage sa parking, mag guess na lang ka kung asa allowed mo park.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matcha Mo Davao,1,coffee and matcha,"Wala silay elevator access, so kanang mga senior citizen kinahanglan mo hagdan gyud.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Whisk Matcha House,1,coffee,"Grabe ka hirap hanapin, wala man gani nag stand out ang signage nila sa kadalanan.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Brew & Bites Davao,1,matcha,"Sobra ka layo ang pinaka duol nga parking building, mag lakaw ka og upat minuto.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Matina Matcha Lab,1,coffee,"Wala silay clear schedule, lahi lahi permi ang closing time depende sa staff.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Green Whisk Matcha House,2,coffee and matcha,"Wala silay backup plan pag mag rain, mag sarado dayon sila kay atop leak.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Habagat,2,coffee,"Grabe ka layo padulong sa parking, kinahanglan mo tabok pa sa highway para makaabot.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kape Diwa Davao,2,coffee,Sobra kadugay ang paghulat kay staff shortage daw sila every weekend.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Kopi Mindanao,1,matcha,"Naay sign nga open pero pag sulod nako wala diay tao, nag gukod pa ko sa staff.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Buhangin Bean House,1,matcha,"Grabe ka sikip ang walkway papadulong sa loob, dili gani dalawa makalabang.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Durian House,1,coffee and matcha,Naay sign nga bukas 24 hours pero pag alas 2am sarado na diay ang doors.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Bean Route Davao,1,coffee and matcha,"Naay isa lang ka staff nga nag open, so mag late gyud sila pag Monday morning.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Toril,1,matcha,"Naa lang gyud usa ka cashier bisan Saturday rush hour, sobra ka hinay ang linya.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Sagrada Coffee Nook,1,matcha,"Sobra ka gamay ang parking lot, dili gani ka fit ang akong sakyanan.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Cafe Toril,1,coffee and matcha,Naay sign nga open pero pag knock nako sa door wala man diay ni bukas.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Roxas Ave Roastery,1,matcha,Sobra ka init sa second floor kay wala nila palihuga ang aircon didto.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Agdao Espresso,2,coffee,"Gubot ilang sistema pag order, nagpatong-patong ang linya tapos hastang dugaya milihok sa mga staff. Na late na nuon ko.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
The Daily Grind Davao,1,coffee and matcha,"Wala sila mag update sa operating hours nila kada holiday, permi mi na guess lang.",Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Bajada Bean Co.,1,coffee,Naay sign nga open pero pag text nako sa contact number wala jud gi reply.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
Obrero Brew Bar,2,coffee and matcha,Sobra ka lisod ang pag park kay reserved lahat para sa staff nila lang.,Store Operations and Accessibility,NEGATIVE,True,,,,,NEGATIVE,SYNTHETIC_GENERATION,False
